355.0,8.0,13.0,9.0,14.0,7.0,17.0,29.0,28.0,18.0,26.0,36.0,89.0,107.0,158.0,181.0,199.0,282.0,483.0,605.0,668.0,693.0,832.0,1028.0,1534.0,2110.0,3349.0,5354.0,9632.0,23148.0,71485.0,571583.0,1
2532.0,31.0,14.0,18.0,13.0,9.0,15.0,17.0,20.0,20.0,17.0,22.0,18.0,22.0,29.0,35.0,38.0,38.0,40.0,57.0,72.0,88.0,117.0,183.0,281.0,596.0,968.0,2069.0,4837.0,16570.0,76964.0,680682.0,1
1.0,4.0,24.0,27.0,56.0,112.0,265.0,359.0,883.0,1103.0,564.0,44.0,1.0,6.0,14.0,17.0,36.0,62.0,129.0,204.0,351.0,697.0,1316.0,1711.0,3777.0,6849.0,12592.0,22414.0,39097.0,65488.0,98008.0,480827.0,0
2.0,1.0,2.0,1.0,2.0,5.0,6.0,13.0,11.0,9.0,12.0,32.0,31.0,101.0,290.0,809.0,1487.0,1339.0,1471.0,1459.0,1458.0,1130.0,1740.0,3459.0,6783.0,13260.0,27040.0,54831.0,110813.0,225026.0,420773.0,2272332.0,0
1.0,2.0,1.0,8.0,19.0,121.0,319.0,640.0,933.0,915.0,470.0,38.0,17.0,16.0,19.0,30.0,73.0,108.0,185.0,310.0,489.0,832.0,1387.0,2349.0,4122.0,7080.0,11994.0,21225.0,35321.0,57961.0,87291.0,502762.0,1
511.0,139.0,1118.0,107.0,89.0,102.0,79.0,67.0,77.0,77.0,88.0,78.0,99.0,121.0,145.0,206.0,255.0,360.0,559.0,770.0,1042.0,1568.0,2282.0,3626.0,5674.0,9168.0,14230.0,20874.0,29251.0,37341.0,44377.0,267312.0,1
6.0,2.0,2.0,1.0,1.0,0.0,1.0,3.0,2.0,5.0,3.0,4.0,4.0,5.0,10.0,7.0,13.0,15.0,19.0,17.0,35.0,48.0,74.0,118.0,193.0,371.0,880.0,2095.0,5536.0,16022.0,56102.0,534714.0,1
661.0,180.0,235.0,264.0,227.0,121.0,62.0,34.0,68.0,66.0,65.0,97.0,127.0,215.0,224.0,159.0,170.0,184.0,211.0,243.0,277.0,336.0,562.0,772.0,1350.0,2474.0,4960.0,10329.0,21841.0,48642.0,104960.0,586316.0,1
9.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,15.0,96.0,268.0,439.0,738.0,1170.0,1748.0,1936.0,1485.0,818.0,98.0,12.0,21.0,26.0,50.0,88.0,198.0,497.0,1488.0,5260.0,21191.0,99901.0,524925.0,4120557.0,0
5121.0,410.0,467.0,547.0,551.0,640.0,782.0,872.0,1026.0,1115.0,1269.0,1424.0,1647.0,1936.0,2193.0,2475.0,2817.0,3163.0,3632.0,4134.0,4754.0,5502.0,6353.0,7490.0,9033.0,10996.0,14036.0,18797.0,26942.0,41095.0,69254.0,535959.0,1
3.0,0.0,1.0,0.0,0.0,2.0,2.0,9.0,13.0,34.0,76.0,106.0,223.0,364.0,528.0,749.0,988.0,1147.0,1358.0,2489.0,3717.0,3307.0,1598.0,1495.0,1693.0,3104.0,7861.0,24491.0,83505.0,280551.0,856174.0,4740412.0,1
645.0,257.0,1006.0,145.0,111.0,124.0,124.0,98.0,114.0,150.0,167.0,174.0,220.0,260.0,324.0,376.0,482.0,596.0,850.0,1102.0,1587.0,2130.0,3241.0,4839.0,6647.0,9698.0,13874.0,19225.0,26811.0,34506.0,42604.0,269305.0,0
10463.0,12.0,2.0,4.0,4.0,1.0,2.0,3.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,7.0,5.0,10.0,10.0,10.0,18.0,26.0,30.0,47.0,73.0,256.0,674.0,1963.0,5825.0,19166.0,110517.0,1548866.0,1
62.0,11.0,14.0,23.0,26.0,26.0,39.0,57.0,53.0,66.0,68.0,87.0,110.0,155.0,208.0,259.0,354.0,496.0,596.0,899.0,1071.0,1232.0,1166.0,1433.0,2082.0,3100.0,4936.0,8445.0,15415.0,30610.0,74101.0,501188.0,1
456.0,31.0,35.0,37.0,54.0,51.0,74.0,56.0,59.0,73.0,66.0,84.0,84.0,97.0,72.0,81.0,98.0,94.0,251.0,463.0,389.0,272.0,1088.0,1432.0,498.0,771.0,1522.0,3163.0,7600.0,19634.0,59682.0,444505.0,0
10490.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,5.0,4.0,7.0,10.0,10.0,19.0,32.0,39.0,46.0,76.0,67.0,111.0,126.0,162.0,191.0,317.0,442.0,778.0,1470.0,3245.0,5711.0,16275.0,87510.0,1570865.0,0
7636.0,3.0,6.0,13.0,16.0,22.0,18.0,131.0,73.0,46.0,10.0,24.0,22.0,56.0,74.0,45.0,76.0,77.0,90.0,146.0,204.0,221.0,228.0,263.0,474.0,894.0,2011.0,5199.0,11232.0,35790.0,146697.0,1486219.0,1
492.0,437.0,892.0,127.0,135.0,81.0,111.0,80.0,93.0,98.0,128.0,234.0,179.0,232.0,293.0,391.0,537.0,589.0,798.0,1083.0,1384.0,2087.0,3085.0,4527.0,6781.0,9832.0,14456.0,20237.0,27522.0,35596.0,41908.0,267367.0,0
396.0,173.0,1060.0,121.0,108.0,78.0,66.0,65.0,74.0,75.0,63.0,71.0,62.0,119.0,129.0,178.0,248.0,356.0,483.0,815.0,1298.0,1713.0,2548.0,3930.0,6172.0,9496.0,14355.0,20887.0,28614.0,36941.0,43571.0,267527.0,0
3.0,0.0,1.0,0.0,4.0,10.0,23.0,42.0,34.0,43.0,43.0,18.0,22.0,51.0,165.0,351.0,207.0,145.0,251.0,408.0,292.0,121.0,112.0,355.0,237.0,444.0,1184.0,2475.0,5472.0,15639.0,63145.0,600614.0,0
1.0,0.0,0.0,1.0,3.0,22.0,31.0,66.0,281.0,637.0,1243.0,1059.0,105.0,4.0,7.0,7.0,9.0,24.0,17.0,24.0,56.0,58.0,111.0,237.0,394.0,925.0,3047.0,7192.0,18230.0,57669.0,102597.0,542981.0,0
833.0,226.0,1077.0,120.0,139.0,129.0,156.0,104.0,91.0,91.0,100.0,111.0,139.0,158.0,217.0,281.0,327.0,455.0,760.0,1055.0,1376.0,1629.0,2334.0,3464.0,5142.0,7603.0,11640.0,17496.0,25963.0,35881.0,47456.0,275239.0,0
161.0,285.0,243.0,165.0,103.0,96.0,112.0,99.0,107.0,118.0,124.0,145.0,138.0,193.0,200.0,274.0,240.0,297.0,556.0,1672.0,2136.0,1205.0,991.0,2033.0,4348.0,8911.0,16806.0,32186.0,70173.0,175069.0,456112.0,2370430.0,0
379.0,419.0,801.0,120.0,46.0,93.0,83.0,51.0,46.0,39.0,69.0,73.0,78.0,69.0,103.0,126.0,196.0,301.0,393.0,592.0,990.0,1503.0,2611.0,4027.0,5813.0,8629.0,13442.0,19268.0,27311.0,36610.0,44722.0,272789.0,1
1.0,0.0,2.0,0.0,1.0,2.0,3.0,2.0,2.0,30.0,218.0,870.0,614.0,682.0,526.0,383.0,201.0,18.0,4.0,1.0,1.0,5.0,7.0,6.0,19.0,195.0,1100.0,2448.0,3261.0,7952.0,37253.0,728067.0,0
1.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,4.0,4.0,10.0,18.0,21.0,45.0,128.0,296.0,731.0,2204.0,5451.0,9206.0,15764.0,26082.0,58707.0,120250.0,244972.0,455263.0,2206559.0,0
390.0,158.0,1079.0,108.0,53.0,86.0,71.0,58.0,44.0,71.0,74.0,77.0,98.0,103.0,138.0,171.0,262.0,345.0,510.0,728.0,1092.0,1601.0,2381.0,3733.0,5801.0,8695.0,12658.0,18698.0,26406.0,36048.0,45974.0,274081.0,0
167.0,36.0,26.0,38.0,48.0,44.0,41.0,43.0,66.0,62.0,76.0,80.0,70.0,63.0,98.0,110.0,119.0,143.0,115.0,145.0,152.0,193.0,222.0,301.0,533.0,865.0,1664.0,3180.0,6679.0,17703.0,59744.0,499630.0,1
3584.0,4.0,3.0,5.0,4.0,4.0,14.0,16.0,16.0,21.0,34.0,46.0,54.0,57.0,77.0,83.0,124.0,130.0,163.0,177.0,204.0,297.0,395.0,533.0,764.0,1095.0,1899.0,3730.0,8497.0,19045.0,52288.0,690511.0,1
53.0,6.0,6.0,14.0,17.0,22.0,30.0,25.0,16.0,27.0,23.0,34.0,107.0,99.0,93.0,96.0,145.0,175.0,239.0,458.0,570.0,682.0,866.0,1263.0,1961.0,3272.0,5542.0,9308.0,14790.0,24654.0,43794.0,283659.0,0
1846.0,9.0,12.0,8.0,11.0,15.0,9.0,14.0,28.0,20.0,26.0,36.0,79.0,144.0,276.0,285.0,165.0,187.0,232.0,210.0,204.0,217.0,248.0,432.0,654.0,1207.0,2348.0,4578.0,9933.0,24942.0,72663.0,491442.0,0
1.0,0.0,1.0,4.0,9.0,3.0,4.0,6.0,5.0,4.0,4.0,3.0,8.0,12.0,13.0,21.0,28.0,262.0,631.0,1381.0,2760.0,2686.0,2013.0,695.0,680.0,998.0,1214.0,4590.0,20969.0,86744.0,577858.0,6374281.0,0
1697.0,45.0,35.0,56.0,60.0,61.0,53.0,64.0,76.0,84.0,74.0,89.0,79.0,94.0,106.0,141.0,138.0,178.0,219.0,331.0,570.0,1157.0,2212.0,1867.0,1409.0,2181.0,3867.0,7387.0,16729.0,41185.0,98685.0,556109.0,0
3112.0,253.0,127.0,35.0,6.0,1.0,8.0,12.0,12.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,4.0,4.0,4.0,9.0,25.0,81.0,191.0,506.0,1353.0,3387.0,9493.0,28096.0,91260.0,645890.0,0
578.0,103.0,119.0,76.0,72.0,149.0,247.0,328.0,280.0,272.0,421.0,288.0,146.0,118.0,139.0,20.0,1.0,2.0,6.0,1.0,8.0,0.0,15.0,53.0,264.0,496.0,1067.0,1622.0,3154.0,10540.0,54109.0,619870.0,0
1.0,0.0,0.0,0.0,55.0,57.0,54.0,210.0,195.0,202.0,309.0,328.0,507.0,371.0,486.0,737.0,847.0,1294.0,1140.0,1351.0,952.0,1348.0,805.0,967.0,957.0,2028.0,3663.0,11640.0,34157.0,168235.0,721924.0,6123068.0,1
851.0,29.0,9.0,21.0,21.0,37.0,54.0,79.0,128.0,107.0,108.0,84.0,47.0,95.0,130.0,139.0,169.0,181.0,188.0,253.0,380.0,541.0,808.0,1172.0,1995.0,3193.0,5180.0,8459.0,14744.0,25549.0,48610.0,277963.0,0
109.0,60.0,99.0,70.0,61.0,50.0,67.0,82.0,71.0,82.0,100.0,143.0,170.0,165.0,225.0,289.0,401.0,539.0,1007.0,2033.0,2632.0,3428.0,4920.0,8126.0,14135.0,25521.0,46676.0,84012.0,153403.0,268213.0,424550.0,2104289.0,0
3.0,0.0,0.0,0.0,0.0,2.0,2.0,3.0,8.0,20.0,20.0,32.0,54.0,167.0,376.0,719.0,1033.0,781.0,675.0,217.0,284.0,459.0,650.0,1041.0,1795.0,3169.0,5994.0,12030.0,25086.0,53762.0,103034.0,525622.0,0
729.0,0.0,1.0,0.0,6.0,6.0,9.0,14.0,11.0,29.0,40.0,41.0,136.0,228.0,285.0,309.0,232.0,92.0,153.0,301.0,280.0,199.0,234.0,261.0,444.0,890.0,1735.0,3504.0,7417.0,16841.0,46293.0,310604.0,0
388.0,182.0,825.0,422.0,116.0,108.0,100.0,140.0,127.0,151.0,150.0,236.0,307.0,404.0,516.0,719.0,1114.0,1381.0,1692.0,2148.0,2897.0,3862.0,5140.0,6997.0,9534.0,12801.0,16491.0,21177.0,26337.0,30776.0,34389.0,260165.0,0
116.0,388.0,980.0,164.0,109.0,92.0,96.0,95.0,90.0,96.0,123.0,153.0,165.0,243.0,362.0,459.0,569.0,767.0,961.0,1339.0,1838.0,2613.0,3704.0,5458.0,7448.0,10315.0,14027.0,19277.0,25920.0,33958.0,40897.0,268970.0,1
19.0,151.0,330.0,363.0,730.0,984.0,701.0,146.0,16.0,0.0,0.0,0.0,0.0,6.0,7.0,7.0,17.0,33.0,74.0,97.0,277.0,558.0,1028.0,1368.0,3096.0,5914.0,10945.0,14097.0,34640.0,67109.0,110629.0,483696.0,0
10492.0,0.0,1.0,1.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,6.0,4.0,12.0,15.0,25.0,33.0,60.0,100.0,277.0,977.0,2513.0,5414.0,17975.0,102833.0,1557258.0,0
8431.0,60.0,12.0,14.0,45.0,84.0,85.0,102.0,40.0,39.0,17.0,22.0,29.0,68.0,51.0,32.0,75.0,56.0,65.0,74.0,92.0,98.0,116.0,200.0,340.0,679.0,1578.0,3806.0,8851.0,26955.0,119369.0,1526531.0,1
599.0,304.0,975.0,178.0,99.0,150.0,171.0,151.0,146.0,158.0,227.0,255.0,294.0,329.0,381.0,458.0,626.0,764.0,948.0,1281.0,1604.0,2095.0,2954.0,4046.0,6096.0,8564.0,12389.0,17731.0,25308.0,34435.0,44234.0,273842.0,0
698.0,13.0,10.0,15.0,10.0,13.0,18.0,26.0,23.0,33.0,43.0,64.0,106.0,168.0,292.0,413.0,480.0,448.0,488.0,449.0,394.0,347.0,387.0,596.0,978.0,1836.0,3468.0,6976.0,14134.0,31765.0,78420.0,505277.0,0
15.0,7.0,9.0,5.0,12.0,9.0,14.0,12.0,20.0,18.0,19.0,23.0,17.0,26.0,21.0,37.0,57.0,64.0,75.0,147.0,470.0,968.0,902.0,748.0,1179.0,1093.0,1479.0,3687.0,10942.0,36553.0,112684.0,615120.0,0
2.0,2.0,1.0,2.0,3.0,1.0,4.0,6.0,6.0,2.0,1.0,3.0,6.0,36.0,396.0,1135.0,1098.0,384.0,12.0,19.0,31.0,46.0,66.0,150.0,227.0,499.0,940.0,2199.0,5069.0,13301.0,44351.0,508252.0,1
1.0,0.0,0.0,0.0,0.0,4.0,23.0,33.0,67.0,79.0,102.0,89.0,134.0,95.0,123.0,243.0,706.0,1047.0,819.0,34.0,14.0,27.0,58.0,94.0,193.0,468.0,987.0,2479.0,7661.0,28274.0,97723.0,644855.0,0
2872.0,96.0,179.0,213.0,117.0,43.0,8.0,15.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,3.0,3.0,5.0,13.0,26.0,80.0,192.0,551.0,1281.0,2877.0,7459.0,23003.0,80123.0,664687.0,0
1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,39.0,48.0,56.0,52.0,81.0,99.0,159.0,155.0,341.0,341.0,911.0,1873.0,1888.0,1278.0,1384.0,1908.0,4241.0,9632.0,22221.0,50642.0,114372.0,246703.0,467563.0,2219731.0,0
29.0,22.0,23.0,42.0,59.0,82.0,113.0,146.0,228.0,334.0,368.0,261.0,453.0,656.0,433.0,329.0,3.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,13.0,78.0,371.0,2289.0,13066.0,86673.0,680353.0,0
58.0,4.0,5.0,6.0,4.0,9.0,10.0,30.0,48.0,41.0,56.0,80.0,235.0,431.0,407.0,442.0,422.0,404.0,311.0,271.0,265.0,202.0,179.0,230.0,402.0,698.0,1615.0,3362.0,7750.0,21198.0,69899.0,517211.0,1
455.0,185.0,1095.0,106.0,114.0,94.0,88.0,79.0,89.0,112.0,101.0,130.0,167.0,221.0,280.0,371.0,507.0,671.0,966.0,1340.0,2015.0,2762.0,3989.0,5551.0,7625.0,10613.0,14831.0,20083.0,26637.0,33833.0,40534.0,266148.0,0
1.0,2.0,3.0,7.0,63.0,116.0,185.0,244.0,171.0,120.0,183.0,421.0,445.0,580.0,747.0,1237.0,1389.0,1651.0,1623.0,1346.0,1142.0,869.0,1118.0,1962.0,3554.0,7181.0,15794.0,38764.0,104716.0,307216.0,958559.0,5626479.0,1
2554.0,28.0,16.0,16.0,14.0,23.0,16.0,22.0,23.0,21.0,22.0,30.0,36.0,38.0,40.0,54.0,72.0,70.0,76.0,126.0,180.0,178.0,135.0,192.0,352.0,766.0,971.0,2142.0,5720.0,18780.0,77355.0,676364.0,1
2.0,9.0,7.0,3.0,2.0,6.0,29.0,110.0,124.0,231.0,159.0,450.0,394.0,1158.0,1559.0,3163.0,1444.0,807.0,589.0,1009.0,258.0,140.0,207.0,209.0,290.0,547.0,958.0,2627.0,8896.0,63741.0,446700.0,6542060.0,0
2590.0,23.0,20.0,22.0,22.0,28.0,19.0,30.0,29.0,29.0,31.0,37.0,46.0,52.0,61.0,78.0,94.0,83.0,127.0,187.0,272.0,291.0,248.0,264.0,326.0,503.0,819.0,1522.0,3814.0,14004.0,71402.0,689359.0,1
24.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,0.0,2.0,0.0,2.0,0.0,3.0,1.0,0.0,5.0,3.0,3.0,31.0,412.0,1695.0,1081.0,299.0,114.0,305.0,919.0,2920.0,8701.0,27886.0,101214.0,591408.0,0
252.0,52.0,67.0,71.0,74.0,189.0,281.0,155.0,114.0,248.0,380.0,375.0,272.0,431.0,694.0,913.0,669.0,419.0,270.0,232.0,295.0,326.0,437.0,697.0,1133.0,1848.0,3702.0,7258.0,15873.0,43211.0,160180.0,1325468.0,0
189.0,18.0,18.0,26.0,23.0,19.0,29.0,32.0,24.0,27.0,34.0,32.0,40.0,62.0,82.0,142.0,233.0,388.0,707.0,1444.0,2655.0,5018.0,9472.0,16512.0,26230.0,41844.0,69058.0,113825.0,182419.0,276631.0,384967.0,2013528.0,0
1.0,1.0,5.0,1.0,7.0,12.0,13.0,15.0,15.0,12.0,8.0,29.0,49.0,85.0,167.0,268.0,535.0,1008.0,806.0,1933.0,2263.0,2230.0,2277.0,281.0,471.0,772.0,1413.0,3544.0,11952.0,65195.0,537015.0,6445505.0,0
1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,5.0,4.0,3.0,20.0,79.0,261.0,1936.0,1864.0,1256.0,1794.0,965.0,1037.0,2334.0,5599.0,13288.0,37810.0,82828.0,199231.0,432918.0,2362488.0,0
1.0,1.0,8.0,4.0,14.0,11.0,24.0,42.0,59.0,40.0,51.0,87.0,92.0,147.0,236.0,244.0,378.0,1033.0,2557.0,2312.0,2143.0,1347.0,1021.0,1569.0,2298.0,2965.0,5830.0,11142.0,21824.0,77084.0,385656.0,3699270.0,0
1450.0,581.0,520.0,365.0,191.0,169.0,64.0,51.0,60.0,68.0,77.0,77.0,76.0,127.0,157.0,191.0,309.0,662.0,1079.0,1363.0,2439.0,4383.0,7784.0,12289.0,21388.0,36483.0,62076.0,103734.0,170247.0,266937.0,393458.0,2056873.0,0
2.0,0.0,0.0,1.0,1.0,1.0,4.0,3.0,5.0,6.0,5.0,7.0,12.0,27.0,39.0,119.0,298.0,599.0,1056.0,2204.0,3471.0,1541.0,1757.0,2170.0,3233.0,6779.0,15976.0,40981.0,111463.0,307673.0,824368.0,4349649.0,0
5732.0,1377.0,109.0,113.0,103.0,133.0,129.0,144.0,170.0,198.0,213.0,261.0,290.0,307.0,435.0,480.0,553.0,760.0,917.0,1122.0,1460.0,1999.0,2699.0,3838.0,5741.0,8965.0,14806.0,25427.0,56136.0,168326.0,662137.0,4982312.0,1
10493.0,0.0,3.0,2.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,3.0,2.0,4.0,12.0,16.0,23.0,39.0,60.0,84.0,193.0,504.0,1438.0,3377.0,7769.0,28490.0,136516.0,1508981.0,0
3101.0,213.0,104.0,84.0,35.0,25.0,30.0,39.0,44.0,31.0,37.0,38.0,53.0,62.0,77.0,128.0,158.0,76.0,103.0,177.0,171.0,238.0,361.0,491.0,766.0,1128.0,1815.0,2792.0,5161.0,11515.0,52085.0,705294.0,1
3.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,6.0,11.0,21.0,54.0,59.0,83.0,193.0,610.0,2021.0,1613.0,1239.0,2221.0,3963.0,7205.0,13927.0,34788.0,101102.0,551716.0,0
412.0,147.0,1082.0,118.0,41.0,113.0,74.0,64.0,58.0,61.0,75.0,97.0,101.0,110.0,164.0,195.0,270.0,416.0,548.0,848.0,1297.0,1749.0,2759.0,4245.0,6632.0,9362.0,13517.0,19355.0,26759.0,36064.0,43476.0,271583.0,0
167.0,17.0,21.0,21.0,20.0,23.0,31.0,34.0,35.0,43.0,34.0,48.0,53.0,51.0,48.0,70.0,149.0,205.0,213.0,339.0,549.0,932.0,1267.0,2022.0,4049.0,5736.0,12529.0,32394.0,84740.0,214720.0,479352.0,2305816.0,1
484.0,12.0,8.0,8.0,5.0,16.0,11.0,18.0,20.0,23.0,30.0,33.0,64.0,182.0,186.0,214.0,373.0,255.0,219.0,326.0,337.0,230.0,164.0,207.0,341.0,623.0,1438.0,3189.0,8041.0,22120.0,71280.0,512613.0,0
215.0,11.0,16.0,20.0,27.0,33.0,48.0,49.0,61.0,77.0,60.0,120.0,208.0,448.0,728.0,664.0,519.0,458.0,765.0,1127.0,1381.0,1266.0,1339.0,1801.0,2285.0,2992.0,4740.0,8423.0,17519.0,44310.0,147390.0,1339502.0,0
7.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,13.0,49.0,51.0,40.0,50.0,32.0,52.0,79.0,151.0,177.0,172.0,356.0,765.0,1737.0,4418.0,11985.0,36568.0,108615.0,621105.0,1
301.0,262.0,1123.0,151.0,202.0,267.0,152.0,120.0,172.0,201.0,191.0,187.0,176.0,231.0,225.0,310.0,443.0,637.0,958.0,1302.0,2006.0,2796.0,3875.0,5491.0,7667.0,10665.0,14705.0,20121.0,27087.0,34354.0,40691.0,264723.0,1
3.0,1.0,1.0,3.0,7.0,7.0,19.0,36.0,38.0,45.0,66.0,76.0,103.0,152.0,210.0,168.0,286.0,330.0,386.0,522.0,631.0,384.0,114.0,80.0,113.0,207.0,719.0,1915.0,4325.0,12502.0,57312.0,655964.0,0
20.0,5.0,4.0,6.0,8.0,13.0,22.0,19.0,37.0,29.0,52.0,54.0,86.0,90.0,152.0,190.0,311.0,424.0,695.0,1184.0,1927.0,3275.0,5674.0,9847.0,17601.0,30072.0,50683.0,86638.0,147947.0,254393.0,413176.0,2121094.0,1
2883.0,500.0,163.0,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,1.0,2.0,2.0,4.0,5.0,11.0,30.0,52.0,135.0,375.0,1052.0,1926.0,4748.0,15095.0,59046.0,697819.0,0
7.0,12.0,7.0,17.0,62.0,122.0,114.0,129.0,190.0,226.0,324.0,453.0,602.0,702.0,842.0,1049.0,1438.0,1798.0,2471.0,3246.0,4106.0,5155.0,7364.0,10267.0,14604.0,22137.0,36371.0,65186.0,124170.0,241008.0,434251.0,2167298.0,0
10489.0,1.0,2.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,2.0,1.0,3.0,3.0,2.0,0.0,1.0,1.0,2.0,1.0,4.0,4.0,7.0,12.0,15.0,42.0,171.0,844.0,3276.0,14614.0,97224.0,1571290.0,0
243.0,311.0,155.0,207.0,202.0,106.0,84.0,94.0,94.0,96.0,110.0,114.0,157.0,165.0,198.0,280.0,370.0,507.0,641.0,810.0,1387.0,2606.0,4772.0,7925.0,13166.0,23986.0,44528.0,82134.0,151181.0,267417.0,429061.0,2112621.0,0
492.0,199.0,1013.0,157.0,72.0,134.0,91.0,85.0,79.0,113.0,108.0,151.0,162.0,214.0,269.0,361.0,397.0,593.0,728.0,985.0,1358.0,1939.0,2849.0,4120.0,6269.0,9040.0,13424.0,19445.0,27111.0,35725.0,43724.0,270385.0,0
51.0,14.0,15.0,24.0,25.0,25.0,37.0,51.0,53.0,52.0,81.0,101.0,116.0,132.0,167.0,223.0,264.0,315.0,435.0,468.0,955.0,2398.0,2998.0,4068.0,5648.0,3989.0,5114.0,9579.0,23084.0,80352.0,489903.0,6447151.0,1
3098.0,110.0,135.0,164.0,187.0,217.0,260.0,298.0,326.0,432.0,456.0,575.0,630.0,785.0,896.0,938.0,1111.0,1127.0,1229.0,1353.0,1543.0,1738.0,1968.0,2415.0,2963.0,3604.0,5097.0,7691.0,13145.0,27295.0,67423.0,467433.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,3.0,5.0,14.0,89.0,837.0,2109.0,629.0,186.0,383.0,764.0,2102.0,4372.0,14380.0,33951.0,103519.0,573689.0,0
4.0,4.0,3.0,5.0,44.0,72.0,172.0,220.0,239.0,216.0,208.0,255.0,260.0,291.0,253.0,381.0,372.0,526.0,614.0,862.0,1446.0,1851.0,2112.0,1311.0,1210.0,1063.0,1774.0,4976.0,20089.0,108988.0,693853.0,6234214.0,0
13.0,12.0,10.0,9.0,17.0,18.0,39.0,65.0,60.0,82.0,86.0,119.0,170.0,222.0,304.0,383.0,577.0,868.0,1541.0,2510.0,4116.0,7205.0,11742.0,19814.0,31942.0,49969.0,77947.0,120520.0,183476.0,269459.0,368982.0,1993451.0,0
